,One-class SVM (OCSVM),Isolation Forest,Lightweight on-line detector of anomalies,Class
359,0.0662916051239748,-0.10952214233100692,0.05198390915189679,0
360,0.08066709424596823,-0.10953216154935115,0.04991001361185149,0
361,0.09646841733951698,-0.11568648918341315,0.07769943213190117,0
362,0.08946985274413181,-0.11301924642217805,0.051985815932019765,0
363,0.08940752993095682,-0.11677276761445268,0.04484357955833501,0
364,0.10057709369889682,-0.12544195126433963,0.05614004556129861,0
365,0.08605789810820327,-0.12890329578788132,0.05588876947592134,0
366,0.16321129310798582,-0.14283558923053918,0.04518204436406667,0
367,0.17920109904934584,-0.13781788176385948,0.051023583029670985,0
368,0.18192648032187542,-0.13971946113162734,0.0487649400775556,0
369,0.2674868152669625,-0.18517240226975443,0.04529003569728872,0
370,0.28838800414648125,-0.1907856975528492,0.051518295375361386,0
371,0.30202892889487437,-0.2211270099802954,0.04565509683846809,0
372,0.30026388000111326,-0.22369965138091535,0.04437354347758652,0
373,0.2982981233733747,-0.22401434409520152,0.04111990523281503,0
374,0.27388097238783365,-0.2207771339444399,0.039299677941315635,0
375,0.23423107466489806,-0.28036664432696795,0.03922941709305831,0
376,0.19759913552198638,-0.2934636596543908,0.05091207709316713,0
377,-0.0053248198597662276,-0.10262372517496823,0.05453949029418349,0
378,-0.0298691048413152,-0.10650815735489143,0.05401356352841104,0
379,0.01724300884745724,-0.1224447941935812,0.05247375249720093,0
380,0.20224919991684992,-0.24592473880853777,0.03319650195754882,0
381,0.11969702645819354,-0.17094415600277296,0.06931054594222848,0
382,0.16381196846478185,-0.17260653498762252,0.077528787731853,0
383,0.013076306973044493,-0.16627299616678373,0.08884492826237181,0
384,0.09634492821194192,-0.1657480093567906,0.12924495696438187,0
385,0.2020445591454237,-0.32366083500050624,0.05830695111916685,0
386,0.2849489149369248,-0.25597314101237717,0.06181545343190783,0
387,0.25718756006295046,-0.25159845141528897,0.04957849431173476,0
388,0.22593429671953072,-0.24041586631345607,0.06085331837482029,0
389,0.20619088898088817,-0.2425677146038759,0.06019878978849584,0
390,0.19942997822949876,-0.24829708260140362,0.06116164924311723,0
391,0.24938754657257287,-0.24578790293827502,0.06212435777678742,0
392,0.2612591977203488,-0.24809253636967812,0.05841595534919648,0
393,0.2857003814607525,-0.21857216151333528,0.0986319179591282,0
394,0.2863202447120119,-0.22989074375025198,0.10448356089239907,0
395,0.28775631868660734,-0.2384808408414294,0.1169402818040954,0
396,0.2879101553370885,-0.2297290514240648,0.10183283198284446,0
397,0.28675132675627496,-0.2332467583200421,0.09952037759369738,0
398,0.2846149138852242,-0.22358347117523164,0.09337814204829775,0
399,0.23027296599838426,-0.21011296426354525,0.14432374745422633,0
400,0.20227864971044016,-0.1955639753254474,0.10417315536700864,0
401,0.04052817179139874,-0.19301399065858685,0.07547440771582532,0
402,0.02706016564393412,-0.16747767243360034,0.056040838306520846,0
403,0.02506214199879899,-0.11671676854789467,0.1141991934459959,0
404,0.047074704840209015,-0.10965155421448278,0.051557545514993655,0
405,0.05439923060869587,-0.12203110477995313,0.036165592513451625,0
406,0.19765836079816582,-0.12947709850482553,0.04418984220332987,0
407,0.20372925848441806,-0.12912960476471808,0.07920365477694713,0
408,0.20901879985333988,-0.1270899121280489,0.06569861111475524,0
409,0.21399750891004135,-0.12660609726904895,0.10195880927867637,0
410,0.21268239513291137,-0.13214807480028087,0.0822254570032198,0
411,0.20874170265853165,-0.13315837913969034,0.07438654931596543,0
412,0.18229951762713012,-0.12671209825174193,0.06204855709527203,0
413,0.14969042602404486,-0.11565033593654035,0.08112692837293947,0
414,0.13757167164256182,-0.09783337614175411,0.07906945515656803,0
415,0.16653240653128726,-0.10050573921227128,0.07656590303856078,0
416,0.11466141182067799,-0.09289596804863395,0.07618926701089826,0
417,0.07151174924291684,-0.04360021735994152,0.0681971806874497,0
418,0.03365758670426069,-0.17275873759239807,0.04621279022372574,1
419,-0.027572317572029936,-0.1671406511162013,0.06369673549073247,1
420,0.05132614095686181,-0.15922694620713748,0.06959854933167971,1
421,0.019852037732681717,-0.14128786745954178,0.07583654503151485,1
422,0.03296763932193887,-0.16529471285007286,0.08979538581625797,1
423,-0.022020003520476283,-0.17216131112930194,0.07446188131622355,1
424,-0.04949598357455036,-0.16152615918011395,0.06328130995650638,1
425,-0.05150136842191415,-0.16436142618437616,0.06040867726515827,1
426,0.008567822948552007,-0.16062173247488915,0.06903935926811249,1
427,-0.059243372204143926,-0.15742394460226325,0.07350568368713098,1
428,-0.07535310322830595,-0.15716794836561615,0.08347378223936273,1
429,-0.09959856606508337,-0.1564095050491629,0.08585233970778579,1
430,-0.08804310005701513,-0.15743438494717316,0.0829119008236282,1
431,-0.08924843613479086,-0.15454970882813052,0.0761983853720027,1
432,-0.06961142938579319,-0.1579162630100142,0.0736645661617877,1
433,-0.006572547429020581,-0.16806847399704766,0.07064958296901697,1
434,0.05554550302642802,-0.1649341590669811,0.07823653107455156,1
435,0.057918328739951216,-0.1733253413971981,0.0789484805479854,1
436,0.09388152705726042,-0.17022111752580865,0.06950130333186513,1
437,0.10704557695472046,-0.1945862659738717,0.06387141105309793,1
438,0.21833769170673337,-0.10422926106900136,0.07238191087757603,1
439,0.1785847401808695,-0.13253032576423038,0.07002350126235639,0
440,-0.014961427867964349,-0.1498032112465713,0.043662297287065055,0
441,0.023778281836244464,-0.10301811335264592,0.03938387147561793,0
442,-0.009984465502301365,-0.10194640750780619,0.039943385493286014,0
443,-0.028290650983536513,-0.12463121630877491,0.03772575792243794,0
444,-0.029345176930267457,-0.1332269445740542,0.045553884881341586,0
445,-0.06839310066861515,-0.11564346446560933,0.07079706158536185,0
446,-0.015491982105875213,-0.13042822907940138,0.09388594252197148,0
447,0.0010097479269702615,-0.12361014798191272,0.08570759981092818,0
448,0.06943841141694626,-0.19583545474601335,0.047807192935955714,0
449,0.06184181483945368,-0.1943064385879797,0.04630630240476453,0
450,0.05886308450651092,-0.19756016763265238,0.06096705585948982,0
451,0.04682421642165853,-0.1979661716372246,0.06436698486098842,0
452,0.08877964821954758,-0.2004139242859341,0.04883451446633755,0
453,0.1261358193032648,-0.19672830408668723,0.04498896962473945,0
454,0.1315470890972875,-0.19861447252032488,0.04344266844392583,0
455,0.14216720502380814,-0.2026607403304379,0.04680813252056854,0
456,0.1676911981509662,-0.21243144968972497,0.04597655756667393,0
457,0.2290517598317979,-0.20889293634898043,0.039471412038236474,0
458,0.2183031822941484,-0.21036207859222422,0.04042898133983844,0
459,0.21778893300483415,-0.20992346877755685,0.04041843786803372,0
460,0.222059276552606,-0.25689807867236086,0.05050309168666898,0
461,0.18936997011180462,-0.27868945814915513,0.053104435300435945,0
462,0.2148715229660619,-0.2798228552911744,0.05463923938148339,0
463,0.21485139402010525,-0.2794115583668565,0.04771741980925812,0
464,0.2341179796880361,-0.28607310284982657,0.04520288220302094,0
465,0.2278608972807977,-0.29115214896139924,0.03259349827137013,0
466,0.2283014072751953,-0.2999948259736489,0.04306286287929799,0
467,0.20269473645066055,-0.3362591112151111,0.03479005218669821,0
468,0.18557611423103965,-0.2403854826525044,0.055776839906648654,0
469,0.24155489705254102,-0.18793480976386936,0.04610643628145259,0
470,0.17375694896762214,-0.17861928605185287,0.05173924614147326,0
471,0.17162361951001498,-0.15495631102545254,0.052535669275801056,0
472,0.2555192145743438,-0.15555904083296873,0.0491496109920669,0
473,0.1944638135543079,-0.144568994927273,0.049388892058444836,0
474,0.1961231340464543,-0.14766942917214068,0.05270505253152015,0
475,0.19791453210178997,-0.1467703143586915,0.05994786714639037,0
476,0.20391082680015712,-0.1465114282865079,0.07121368273524037,0
477,0.20511490321025067,-0.14920327188071666,0.06862759360160371,0
478,0.09416191637340514,-0.16701562814305948,0.08960639534347245,0
479,0.09358040710511539,-0.15330910529204309,0.08468977695750803,0
480,0.1972140835266667,-0.30578586215799974,0.08284549327937245,0
481,0.2738192982097189,-0.24164125936515365,0.03581270816479226,0
482,0.2596751508432604,-0.2440400928623451,0.053168096935132914,0
483,0.26926857657171427,-0.22693672949488342,0.05680068555553084,0
484,0.2723532689918843,-0.22461081070458427,0.0354223171084959,0
485,0.26958897438609675,-0.21304557260565757,0.04011820005928553,0
486,0.20407822428445957,-0.1907718206106015,0.04517336033607579,0
487,0.20322603549113585,-0.18319356083203533,0.0408368585098736,0
488,0.19377526223402458,-0.1857927293484159,0.05527621006019209,0
489,0.18589735789230813,-0.18647065721834027,0.04993850041588927,0
490,0.1509258854640824,-0.20194527585177022,0.06095225368220218,0
491,0.14061183140581873,-0.1883536221943996,0.07096903529670755,0
492,0.1360734610291845,-0.19117708366128633,0.07811593418781067,0
493,0.13698285449930644,-0.19252358052619262,0.07655603322117166,0
494,0.13797855217184812,-0.19210940584194874,0.07418191165952667,0
495,0.14500594829409658,-0.2046534977646409,0.042355451993333466,0
496,0.1728736365407873,-0.19395113467665942,0.08067945335031784,0
497,0.17415384824946273,-0.1905435317703506,0.08811550653085697,0
498,0.19001399991721013,-0.20281732330513486,0.06531671503662541,0
499,0.19289549086660435,-0.2109399322980085,0.09314423063631057,0
500,0.29033068587567185,-0.2684832630090332,0.07164460358088776,0
501,0.1108955899725756,-0.17591071146063192,0.07342212336049841,0
502,0.07710480685803604,-0.17859379461569946,0.06165098788761007,0
503,0.07187389634455296,-0.16983690209254404,0.06141441419004597,0
504,0.13596526048010138,-0.14340646264399748,0.07249952775913468,0
505,0.13261331594908204,-0.13793374994250024,0.11092597698207833,0
506,0.13531140295046593,-0.23265296566063082,0.1005172064458176,0
507,0.14706789995535002,-0.2106253048544046,0.052573047382101404,0
508,0.16266013009736788,-0.15165015483708227,0.05676195183297428,0
509,0.18226312967915875,-0.12601039383034843,0.07669829675066282,0
510,0.15124505605021174,-0.1352406582168723,0.06386620680465378,0
511,0.16124564992335907,-0.159929575702443,0.06504271459245231,0
512,0.13427180324267995,-0.13658196507358084,0.055731065033581086,0
513,0.1421962448281703,-0.14092628871727483,0.05816238311812179,0
514,0.13656404667845684,-0.1423717812867392,0.08204426936268865,0
515,0.16182288680964801,-0.1488458694444051,0.11681721282013327,0
516,0.138034396158934,-0.14964752563530848,0.11628867319658667,0
517,0.1324219526357751,-0.13866230029587048,0.1103404827852235,0
518,-0.07579027394408748,-0.13258370587664467,0.1049563815488838,0
519,-0.08529622839289411,-0.12340464416445955,0.09343853030426695,0
520,0.061151886605626246,-0.1265242081138494,0.07178052401126103,0
521,0.058046546509046906,-0.1329175409700037,0.061041180843032526,0
522,0.048654341496219236,-0.13000572732915927,0.048606851771863364,0
523,0.058111320451930085,-0.12229846167398817,0.05612728517619847,0
524,0.046167562505533465,-0.12316588643009674,0.052905189906186575,0
525,0.05909991883472547,-0.11977416093401552,0.06322181010929931,0
526,0.1382220408835774,-0.12322869046223364,0.06899661967083798,0
527,0.21030108739070133,-0.12222492850238428,0.10954280781574513,0
528,0.21396895264901303,-0.13464162709083344,0.09902677251083032,0
529,0.28880736595894546,-0.15879136834026616,0.08455062856536223,0
530,0.28674372178128993,-0.15697921911702267,0.07891005630623683,0
531,0.2681349575869362,-0.17431100793049417,0.06455803483060245,0
532,0.1645156101225782,-0.17228189479210407,0.055852385115651174,0
533,0.11536548223327436,-0.16440648124865015,0.06326991344027516,0
534,0.18477148895839074,-0.13216448320850932,0.05089480373765163,0
535,0.1609803657918015,-0.30816042574499314,0.03405137673026191,0
536,0.24375528770134353,-0.23068407203234081,0.0437602950546757,0
537,0.2136192900603934,-0.21527143394865714,0.047253130254794565,0
538,0.187192508391329,-0.1771987476857551,0.0479004760948227,0
539,0.21554917134653184,-0.2896893379854391,0.04714647808534872,0
540,0.2645970530608884,-0.2378649440402245,0.05038452951309671,0
541,0.30010351269019653,-0.22585532692368776,0.05393807898864781,0
542,0.2960216629028936,-0.2162093472673403,0.055048106085113235,0
543,0.28121555767313267,-0.21358874582205764,0.05532840792779011,0
544,0.19646799652987562,-0.21068551454915804,0.0881287706965638,0
545,0.23494394726237858,-0.2034871246538074,0.095228544753756,0
546,0.23533232501715995,-0.20451043425682922,0.08126556179838444,0
547,0.24172284320898277,-0.20306387238545304,0.0761877985935566,0
548,0.24796366394293612,-0.20370177537933193,0.1078679784330721,0
549,0.2539824939882428,-0.20823057397957342,0.10804068227302481,0
550,0.25943723415018455,-0.21083946774842563,0.10636652147464629,0
551,0.2648198087751541,-0.2127880065464937,0.10772397559060906,0
552,0.26694631132867414,-0.2189183153917195,0.09414673372436101,0
553,0.267871023022021,-0.2253789031438377,0.0879019410917079,0
554,0.26836216044269534,-0.23275267475493971,0.09526045041730276,0
555,0.30878414806754684,-0.24822518104871846,0.11284727414629811,0
556,0.25932174738471964,-0.290834888426086,0.09356150061617437,0
557,0.2186817267824181,-0.3667379466139196,0.07722391692859369,0
558,0.2344748051598003,-0.30971499048117523,0.040945274365630904,0
559,0.22337858719890558,-0.24040267703145393,0.056226216489576576,0
560,0.29116084514182206,-0.18562645229706543,0.030133628746303088,0
561,0.1957336548653464,-0.1804455073444383,0.04328485183967656,0
562,0.18308737156959637,-0.16968263978553472,0.044269530608565075,0
563,0.17723258945302872,-0.14957243011439564,0.051096020618715654,0
564,-0.0018455640328434609,-0.16596415298319306,0.04688036175263498,0
565,-0.013057639969080492,-0.13815412358617393,0.054271895989887076,0
566,0.02495415747194545,-0.14100392087900065,0.04488216767161503,0
567,-0.00010584509460875857,-0.14233851339403775,0.05438979644470034,0
568,-0.008824345944716904,-0.1450200357539193,0.05218278333511882,0
569,0.04425291649844283,-0.14470948453672244,0.055877351300211334,0
570,0.021040228838377306,-0.14528659610310662,0.049075028688319706,0
571,0.001025906490279116,-0.14566260195133265,0.04659845323968771,0
572,-0.0016396964106309754,-0.1419727597562232,0.044896766515114754,0
573,-0.008504833118122956,-0.12909153485165,0.04539700037047385,0
574,0.25753874576332847,-0.24040050198362514,0.04202101163749743,0
575,0.22670880748038744,-0.24537151534102467,0.03643332038258253,0
576,0.18503480839513492,-0.24443514406415368,0.036816210591263956,0
577,0.1994540171785165,-0.24618771085172458,0.037272436550035815,0
578,0.21508615578693052,-0.24994144552566172,0.031204796654654594,0
579,0.21721651658338031,-0.2503306146876626,0.029490370395755482,0
580,0.23164814889651808,-0.2677822941304772,0.04979243613389205,0
581,0.21602186818086203,-0.2780841365203688,0.05814222108933518,0
582,0.21607536587383605,-0.2702698395427011,0.03258264619668853,0
583,0.21651420248823552,-0.2679333344418551,0.03389036614856119,0
584,0.21961647265678383,-0.26930236647078754,0.03477720953453763,0
585,0.22810975690392615,-0.2653242637328993,0.027423938379470308,0
586,0.20431474704399655,-0.30703908331079344,0.02330143077722854,0
587,0.18271045962641916,-0.3086001380914313,0.04168615116279875,0
588,0.1778381590129139,-0.30104720327766643,0.04365370538195379,0
589,0.2046624484435453,-0.29072181013214865,0.03933280351349959,0
590,0.14258303924947713,-0.29901541788135655,0.04092030561681722,0
591,0.14792150768238949,-0.28816124127301246,0.028355629995964242,0
592,0.14376909640559923,-0.2918724138281258,0.05031173964005105,0
593,0.15438142270511324,-0.25084619672406383,0.030754519039555884,0
594,0.1667624935246427,-0.2575058917042917,0.059761780053110294,0
595,0.18134671818293863,-0.2526587085492752,0.06536338139375669,0
596,0.2521016342417984,-0.2588169304759375,0.06326759034104214,0
597,0.24449847907247113,-0.25982766765990256,0.06360802155160952,0
598,0.2457796903080423,-0.26736383279708265,0.09346109335714312,0
599,0.2571759327436434,-0.26123021707456606,0.09232088877621125,0
600,0.2566165814287437,-0.26378595571066643,0.05473370795337892,0
601,0.2078797521775108,-0.2638061835736987,0.05683087504306785,0
602,0.21327473480505157,-0.25468843327729174,0.06345340245864518,0
603,0.22890067943094644,-0.24684361138231248,0.04820722506559497,0
604,0.20716660437712892,-0.25786559902301015,0.04644452016552349,0
605,0.18879330842578845,-0.25641073904922074,0.04799575281660029,0
606,0.15052711777686217,-0.260127660145998,0.04967838384101677,0
607,0.17088383890736022,-0.24599126884263117,0.051965917876977755,0
608,0.15021012176851026,-0.24220037104087622,0.055340941920406936,0
609,0.09726500091409007,-0.21968800787586273,0.05709108107394041,0
610,0.1872416683929068,-0.20723663553264876,0.07389286478250903,0
611,0.2025543686898009,-0.21796370329695752,0.06714216597166944,0
612,0.20399923214785906,-0.21556834371840422,0.07275811227589495,0
613,0.23297312071143012,-0.22089101706043782,0.08137929877197815,0
614,0.21069821103652528,-0.21696696658814182,0.04466678689546803,0
615,0.2083487022005001,-0.22149137572217747,0.04280873201152043,0
616,0.21420553815156285,-0.2165923210469915,0.04029924876967371,0
617,0.21269832429976154,-0.2254826258218638,0.04875216535890066,0
618,0.21149403132181394,-0.21504492233783848,0.04208826761929947,0
619,0.21055381017768768,-0.2272139081475578,0.04343938808811985,0
620,0.2165252621856219,-0.17850589041051165,0.04353247421226956,0
621,0.25541613828903315,-0.15446342856877376,0.038875064580827054,0
622,0.19579061533321052,-0.14420515869543143,0.045775779884833334,0
623,0.14465793683824207,-0.12922854979173296,0.04410381317262712,0
624,0.1507339908625823,-0.12633180737907698,0.0490755887568059,0
625,0.14518151860599854,-0.12126076074278724,0.04844402208792373,0
626,0.14237130565815614,-0.12604728340119808,0.04884343263213662,0
627,0.14575448257277723,-0.1215563474338472,0.06545030474143536,0
628,0.13424163477802967,-0.12416108901863679,0.05785554178637746,0
629,0.13052524652480574,-0.1437312690626761,0.05556477702398197,0
630,0.050785380752510136,-0.15196392860610528,0.0716312593270974,0
631,-0.0031593498540957387,-0.15136810595288805,0.05809134455535124,0
632,-0.004270349826716702,-0.14609323935009935,0.05848367459319098,0
633,-0.002038169570250803,-0.14836489029203273,0.060771794856812555,0
634,0.0024660596169143734,-0.16114683468574234,0.06369709595857488,0
635,0.025065372192608272,-0.16506749625303146,0.0655737983215947,0
636,0.08164425598736731,-0.1682912743558595,0.06596702771209977,0
637,0.10961529286460961,-0.16996074451313242,0.0657042862498275,0
638,0.11644363068228061,-0.14880688280963514,0.05563866275892811,0
639,0.06468335261802913,-0.13860654152280266,0.06232967676925805,0
640,0.10817085973793761,-0.1329821634080272,0.03175331897430043,0
641,0.15354094618052963,-0.21542234226505577,0.045160513374131926,0
642,0.1937151788771568,-0.1524210049867761,0.05921453449412234,0
643,0.19218095781862504,-0.15489952980303356,0.053380906632480705,0
644,0.1932465310216293,-0.14442597993376552,0.07174338872655309,0
645,0.213554533573467,-0.1379531641486666,0.04636366867536522,0
646,0.027293024101267393,-0.11506054937522307,0.04617713941445963,0
647,0.06692769823964317,-0.20581496496489443,0.043001035816093255,0
648,0.07478555476129745,-0.20948456941952448,0.04306294579249112,1
649,0.16740955237389427,-0.2226762281117553,0.06165779887467263,1
650,0.1493394174250709,-0.22447839683715784,0.06974823200842999,1
651,0.16693330362512143,-0.2029583635656576,0.0641568799311133,1
652,0.1497448658030684,-0.1868757831477047,0.04258102229398517,1
653,0.15427107108091134,-0.17554186763130875,0.04472759000782184,1
654,0.15297469936546046,-0.17323054633453502,0.04779528069979348,1
655,0.07795394470914632,-0.16325473497783433,0.04436841800321534,1
656,0.010587743335328836,-0.1614715377593138,0.04251413423405288,1
657,-0.0012246651459730362,-0.1622359102826841,0.045638276853464124,1
658,-0.006314275564354199,-0.15939176320349513,0.04553131613134985,1
659,-0.013850843796945211,-0.15297345523122224,0.04643870252876259,1
660,-0.005465391825632926,-0.16004673848492745,0.05384047567643,1
661,0.01338632417736787,-0.15817705828046852,0.04772900168317203,1
662,0.10753458073520084,-0.15749500056014182,0.051133324255884904,1
663,0.10539529220360459,-0.16760258417346643,0.051134632529743484,1
664,0.11115299450787294,-0.18514741395659043,0.06125603717158838,1
665,0.1735693442518132,-0.19224719525246073,0.06310241205476314,1
666,0.15784145143319067,-0.20037436006708043,0.07130440544550036,1
667,0.15153890136210527,-0.2255400350831646,0.04105937486322797,1
668,0.21710192713968857,-0.23199724795933224,0.03841760908744491,1
669,0.18236574669685127,-0.19756507660775108,0.03906230429844605,1
670,0.1888819019404379,-0.22304592541751234,0.04387619741676484,1
671,0.2517271171246721,-0.22268643640019614,0.03860522079284825,0
672,0.2411405242121544,-0.23262291763803478,0.041267840868846495,0
673,0.2509392168229547,-0.24014864544650485,0.0756637833837421,1
674,0.23095502713533533,-0.2340553820882249,0.06981011762626445,1
675,0.24484522602688,-0.20048135961982622,0.07254356355151474,1
676,0.17774556741948064,-0.16198143778656243,0.07529599490348123,1
677,0.17786432092532917,-0.1771679720577214,0.07807850569289042,1
678,0.21860835880713023,-0.21602489164397665,0.041043832762253235,1
679,0.20547427473875,-0.24787204204526123,0.04655341339232687,1
680,0.210728499183153,-0.24178568716595716,0.053642893872500944,1
681,0.17050254941549964,-0.2516215752433493,0.0417149831493316,1
682,0.22896546305516927,-0.2524479696884506,0.04161357474978511,1
683,0.2573427179229974,-0.24985611197298013,0.05269667985184125,1
684,0.2535448806142865,-0.25354807817035885,0.04806641682585068,1
685,0.26090643587204654,-0.2579466030546059,0.04705290905685672,1
686,0.2667062544519988,-0.26592607296924425,0.10688643231338228,1
687,0.26677433191895494,-0.27209621705089165,0.052570773699282536,1
688,0.24087938313067386,-0.2628299086037579,0.07134736157639861,1
689,0.26099919594549925,-0.20020471967197725,0.07472641321398278,1
690,0.26857820275392325,-0.19425288111389477,0.07446022912264962,1
691,0.26455025023121503,-0.19490819378736163,0.08361982938330881,1
692,0.25726196909026233,-0.19750680364030485,0.08642406241908646,1
693,0.21865763056413426,-0.20619980508494615,0.07330242528256066,1
694,0.2163347699215396,-0.21270398668155127,0.05590984920635744,0
695,0.22238404041385826,-0.24207262244607497,0.051858984624461965,0
696,0.13562710570492326,-0.29681212137595486,0.049726542239903325,0
697,0.13467562847029968,-0.296343586051098,0.05002909666595677,0
698,0.1627771200768077,-0.29752979245386,0.0537640090394645,0
699,0.1491945665770909,-0.3028821494260172,0.05254150318239713,0
700,0.14270525164500353,-0.3069543769186584,0.050812031242349384,0
701,0.18028981700135213,-0.30027001271419446,0.052755461673307025,0
702,0.18045592292300222,-0.2789561618570099,0.03726564034146168,0
703,0.21352758627409957,-0.273317424809327,0.06209189120697474,0
704,0.25509192830325605,-0.24764256289672276,0.0601220543778734,0
705,0.21570003360891357,-0.2067822615310922,0.05866791920372818,0
706,0.23513594264056029,-0.1575753765704068,0.06931725178702795,0
707,0.23731087813761348,-0.1426388504507288,0.07273013753531184,0
708,0.09550432053766697,-0.1292660594732062,0.059812231069473865,0
709,0.05294154358276408,-0.10839527412601253,0.07605058698265876,0
710,0.046169952105653334,-0.09791169044659273,0.06522226502309125,0
711,-0.07085393377443054,-0.08129708179739602,0.05470702742137777,0
712,-0.05570614742503861,-0.08330628883021785,0.0645825701829488,0
713,0.09157222357448877,-0.14012383215695412,0.07281575801443221,0
714,0.06328143915741284,-0.1530510524912592,0.07636550626018015,0
715,0.0664466680857021,-0.1590124523678378,0.06829741163202616,0
716,0.08588323550727686,-0.14747420791663907,0.06732921185070509,0
717,0.09370926945581828,-0.13504681430873094,0.06255697635761653,0
718,0.09185699534725433,-0.13166042150167043,0.06450255817854958,0
