,0_Interquartile range,0_Kurtosis,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,Class
358,0.525006199,-1.151013089,0.497117134,0.26429566,0.509560015,0.273562439,0.586745623,0.135334537,0.311680897,0.097144981,0
359,0.547759554,-1.242655431,0.465975455,0.286765807,0.495040664,0.298668361,0.572538233,0.15356643,0.332666354,0.110666903,0
360,0.547759554,-1.247573623,0.464641244,0.287463215,0.495040664,0.298668361,0.569788422,0.21026978,0.32979897,0.10876736,0
361,0.54770537,-1.248978532,0.462309279,0.287865175,0.44656474,0.287589871,0.566571053,0.26748156,0.327525401,0.107272888,0
362,0.527392431,-1.216059362,0.462023606,0.283544413,0.408068095,0.265809425,0.564339115,0.309525551,0.324056823,0.105012825,0
363,0.527392431,-1.176623788,0.456530748,0.280666095,0.400099573,0.257840902,0.559390508,0.359396019,0.323260602,0.104497417,0
364,0.54770537,-1.12732302,0.445987454,0.277553729,0.400099573,0.257840902,0.551409369,0.416317998,0.324264526,0.105147483,0
365,0.440686815,-0.907310845,0.414500979,0.259289876,0.391659701,0.230972226,0.516073059,0.503987138,0.307441606,0.094520341,0
366,0.428698196,-0.705368541,0.397732095,0.253873411,0.373075571,0.225202953,0.498747419,0.570017459,0.300928843,0.090558169,0
367,0.420220291,-0.549252457,0.395300764,0.246061031,0.373075571,0.208571375,0.492260646,0.612976531,0.293356182,0.08605785,0
368,0.420220291,-0.521000502,0.392090587,0.245515582,0.373075571,0.208571375,0.489719925,0.636104159,0.293411958,0.086090577,0
369,0.41835803,-0.333119318,0.371044875,0.235554351,0.326825995,0.189153657,0.464584561,0.697575703,0.279579175,0.078164515,0
370,0.380794186,-0.206302041,0.359590219,0.23451144,0.289930852,0.180469737,0.455390719,0.794120924,0.27942008,0.078075581,0
371,0.414124097,-0.210495344,0.363207085,0.233596346,0.289930852,0.177456184,0.457177348,0.80210405,0.277653994,0.07709174,0
372,0.315028557,0.862194096,0.322268584,0.205399413,0.234715134,0.123936451,0.417392607,1.266429942,0.265253743,0.070359548,0
373,0.320760278,1.106276098,0.298482456,0.206034503,0.225841272,0.130360651,0.401666431,1.371509103,0.268782711,0.072244146,0
374,0.263816799,1.455760215,0.28176625,0.202367288,0.177924762,0.099253325,0.389079075,1.523355325,0.268310094,0.071990307,0
375,0.261489583,1.966152363,0.264555223,0.186314218,0.166240224,0.083177016,0.363365982,1.609697374,0.249089082,0.062045371,0
376,0.291799191,1.554326186,0.295213573,0.184386574,0.211394747,0.092806375,0.38146342,1.408095029,0.241584947,0.058363287,0
377,0.254609348,-0.205883925,0.482538385,0.199973776,0.433187658,0.154226751,0.545193355,0.309030342,0.253756776,0.064392501,0
378,0.237406877,-0.132636095,0.522630036,0.187710746,0.517648964,0.122407708,0.57956921,-0.017979202,0.250516097,0.062758315,0
379,0.21511313,0.01462722,0.55990415,0.181188655,0.586388978,0.132231829,0.612546156,-0.350176514,0.248435377,0.061720136,0
380,0.288405041,0.145511284,0.665500036,0.213220879,0.760520108,0.169926445,0.714046247,-0.903823283,0.258788997,0.066971745,0
381,0.412279247,-0.87545366,0.611320883,0.262080413,0.701406916,0.21454899,0.681387177,-0.604092282,0.300957244,0.090575263,0
382,0.398265246,-0.636873433,0.623200038,0.243733824,0.70637262,0.192628039,0.684996733,-0.6861322,0.284327693,0.080842237,0
383,0.468100304,-0.82692624,0.605294036,0.258408486,0.693891113,0.198911591,0.67527336,-0.644110893,0.299354707,0.08961324,0
384,0.477517075,-0.79135584,0.614174095,0.2574939,0.693891113,0.198911591,0.684668939,-0.654927084,0.302591701,0.091561738,0
385,0.192864234,4.776248093,0.293365547,0.131491256,0.304902118,0.074724871,0.357044703,1.73143919,0.203513084,0.041417576,0
386,0.214761325,2.604034507,0.294069922,0.152132625,0.284220268,0.069947195,0.375290424,1.569838755,0.233164713,0.054365783,0
387,0.166736614,2.481597086,0.30098875,0.150652705,0.292512491,0.070924919,0.380320236,1.509541452,0.232484956,0.054049255,0
388,0.143051536,2.455372199,0.312547687,0.147813321,0.303177125,0.07384197,0.387364879,1.498021496,0.228835078,0.052365493,0
389,0.136391262,2.371177647,0.324568085,0.146461667,0.306371827,0.077036672,0.395397743,1.459177331,0.225820578,0.050994934,0
390,0.127176189,2.514613297,0.328644849,0.142607371,0.306371827,0.066420702,0.39712621,1.489174152,0.222938982,0.04970179,0
391,0.11820079,2.680604531,0.333690787,0.139075215,0.306371827,0.055759805,0.399438249,1.525259162,0.219548112,0.048201374,0
392,0.14576839,2.272318236,0.316195688,0.155096647,0.278437808,0.073948391,0.390652508,1.44930265,0.229411572,0.052629669,0
393,0.154352606,1.490180931,0.337384622,0.164978125,0.300362424,0.083160107,0.412065412,1.31495148,0.236578782,0.05596952,0
394,0.1614306,1.455050322,0.337658111,0.166246767,0.300362424,0.083160107,0.412540997,1.300622021,0.237017034,0.056177074,0
395,0.162242287,1.437431944,0.336685027,0.166879272,0.300362424,0.084783481,0.412070766,1.299341362,0.237582637,0.056445509,0
396,0.164923688,1.421898216,0.336371417,0.167437699,0.300362424,0.086571081,0.411996267,1.296351322,0.237897444,0.056595194,0
397,0.170476022,1.381104885,0.337617535,0.168886434,0.300362424,0.086571081,0.413124345,1.277302604,0.238088481,0.056686125,0
398,0.202130566,1.02185511,0.335502453,0.179389957,0.300362424,0.110172076,0.415048387,1.208153185,0.244342521,0.059703268,0
399,0.269176093,0.103911149,0.33607816,0.212782067,0.31373502,0.196772948,0.43846006,0.95625497,0.281600239,0.079298695,0
400,0.422333717,-0.115472258,0.341238829,0.23553314,0.272550165,0.187085555,0.454554671,0.985795155,0.300293208,0.090176011,0
401,0.456462381,-0.399604048,0.303571892,0.276710856,0.123202019,0.113082177,0.446603145,1.025559218,0.32756446,0.107298476,0
402,0.461705825,-0.73317404,0.333541037,0.284888676,0.14719346,0.134363707,0.467582961,0.834031253,0.327695288,0.107384202,0
403,0.561120925,-0.973296632,0.357288208,0.2943805,0.223942655,0.17857369,0.488632422,0.69429518,0.333326837,0.11110678,0
404,0.582784871,-1.034499303,0.400000978,0.276455563,0.344149451,0.267019687,0.514230075,0.460704727,0.323159075,0.104431788,0
405,0.520750604,-0.854511723,0.368174874,0.267368833,0.251399312,0.205329072,0.484614169,0.62467318,0.315116097,0.099298155,0
406,0.456367311,-0.411346019,0.343956552,0.251870077,0.243589289,0.183340605,0.458230245,0.878146136,0.302768637,0.091668848,0
407,0.439275881,-0.383794384,0.352729531,0.250540497,0.240777477,0.150853068,0.461670052,0.919236541,0.297860898,0.088721115,0
408,0.439275881,-0.358385984,0.347647952,0.252844159,0.227513286,0.150853068,0.458554791,0.954866773,0.299020731,0.089413398,0
409,0.439275881,-0.325312141,0.342772712,0.254121138,0.214311032,0.121227005,0.455474827,0.990785349,0.299940304,0.089964186,0
410,0.43743981,-0.333800672,0.345041675,0.252532864,0.214311032,0.121227005,0.456750837,0.977461081,0.299278415,0.089567569,0
411,0.42624695,-0.337452343,0.349729996,0.249251039,0.214311032,0.129937667,0.459098194,0.959023199,0.297422395,0.088460081,0
412,0.468257536,-0.743024617,0.367819822,0.266616357,0.214311032,0.143159412,0.478189266,0.772812612,0.305570864,0.093373553,0
413,0.542638789,-0.939814007,0.378227445,0.281960295,0.214311032,0.143159412,0.493995128,0.710931255,0.31776593,0.100975186,0
414,0.548351153,-1.084679292,0.396208216,0.283863617,0.247216613,0.18696793,0.508271554,0.575992035,0.318369317,0.101359022,0
415,0.551834082,-1.23074882,0.416040072,0.293494242,0.285062917,0.224814234,0.528475197,0.475874506,0.32587834,0.106196692,0
416,0.548954224,-1.350232573,0.442202467,0.298092254,0.363016992,0.271310699,0.552109552,0.326551953,0.330578184,0.109281936,0
417,0.611075354,-1.477213098,0.477020538,0.309871367,0.476650722,0.324227051,0.586914248,0.147053582,0.341935287,0.11691974,0
418,0.560938213,-1.176029681,0.413765914,0.286792214,0.347085607,0.250718164,0.527800976,0.461323331,0.327676119,0.107371639,1
419,0.466697483,-1.041549426,0.466444173,0.252066108,0.449980513,0.25325557,0.552175098,0.198997589,0.295511711,0.087327172,1
420,0.497377372,-0.957920416,0.432128415,0.247946677,0.402058671,0.249635001,0.521095942,0.337998997,0.29121472,0.084806013,1
421,0.474228208,-0.854318742,0.40273267,0.248048718,0.345520781,0.23544306,0.497533257,0.486448249,0.292139928,0.085345738,1
422,0.475116647,-0.752321285,0.384740104,0.24810581,0.31119042,0.205734353,0.48402887,0.634635168,0.293698825,0.086259,1
423,0.428392967,-0.670301211,0.384419858,0.247737526,0.31119042,0.2011127,0.485937952,0.694677428,0.297249165,0.088357066,1
424,0.429750247,-0.730330774,0.3998755,0.243430502,0.345520781,0.216418364,0.496429321,0.589426839,0.294179631,0.086541655,1
425,0.429750247,-0.727298157,0.400141715,0.243190909,0.345520781,0.216418364,0.496425852,0.593235999,0.293811564,0.086325235,1
426,0.429750247,-0.717427212,0.40141595,0.242044097,0.345520781,0.216418364,0.496617206,0.604985103,0.292393373,0.085493884,1
427,0.48898072,-0.768759299,0.382798366,0.249359888,0.345520781,0.257104415,0.488957348,0.506827413,0.304211603,0.092544699,1
428,0.500434963,-0.870861859,0.402225483,0.249995845,0.39904504,0.257489046,0.503734779,0.363613093,0.303254659,0.091963388,1
429,0.479152482,-0.811395677,0.409024274,0.243505667,0.39904504,0.238735181,0.506363236,0.350913277,0.298501038,0.08910287,1
430,0.45846304,-0.810222254,0.416638372,0.241317726,0.405938148,0.241362084,0.510459238,0.354545137,0.294925585,0.086981101,1
431,0.471372166,-0.83170263,0.41237526,0.245367683,0.382853485,0.247931547,0.509071212,0.344439458,0.298496472,0.089100144,1
432,0.476468871,-0.736546581,0.391813499,0.244375927,0.351356211,0.254186036,0.493610213,0.486337859,0.300221958,0.090133224,1
433,0.430350261,-0.51497046,0.377297307,0.241362776,0.359271175,0.247915376,0.485102371,0.636813869,0.304911549,0.092971052,1
434,0.335582744,-0.148549751,0.395760916,0.221211722,0.350685004,0.187205225,0.485664938,0.842831538,0.281502627,0.079243729,1
435,0.334628856,-0.238504803,0.398002779,0.2206922,0.360297303,0.188225246,0.48570278,0.779453254,0.278389974,0.077500978,1
436,0.354731387,-0.320699075,0.395755601,0.217637873,0.360297303,0.188155379,0.480051829,0.717701321,0.271711727,0.073827263,1
437,0.310259312,0.286835614,0.374834095,0.195406273,0.360297303,0.169304871,0.452665201,0.874159846,0.253781768,0.064405186,1
438,0.560173698,-1.337601295,0.490664616,0.269583255,0.505366065,0.305153383,0.577665484,0.013657721,0.304869883,0.092945645,1
439,0.522869387,-1.182990577,0.498527802,0.255930818,0.482688344,0.27107119,0.57946417,-0.036645574,0.295379003,0.087248756,0
440,0.547262123,-1.147130259,0.522106633,0.256548879,0.563689892,0.224703698,0.600627574,-0.073294904,0.296914375,0.088158146,0
441,0.572029395,-1.21333147,0.47951322,0.263456401,0.431639066,0.276594225,0.56919699,0.229711266,0.30667945,0.094052285,0
442,0.566690126,-1.191870498,0.459459612,0.268260136,0.404061564,0.257479203,0.554875954,0.32034614,0.311101575,0.09678419,0
443,0.483878845,-0.96090875,0.428234502,0.250783768,0.390199769,0.235154929,0.523164759,0.495971788,0.300527164,0.090316576,0
444,0.482319812,-0.872787122,0.421249423,0.244540359,0.389143155,0.234098315,0.516574161,0.567575854,0.298994627,0.089397787,0
445,0.537543582,-0.995776289,0.435484154,0.251420563,0.391451698,0.230608348,0.529274743,0.479243283,0.300807755,0.090485305,0
446,0.543997713,-0.966486879,0.418998758,0.256208659,0.333910234,0.190543619,0.517449915,0.558605894,0.303635399,0.092194456,0
447,0.590738106,-1.239227312,0.418961456,0.281588426,0.277099356,0.177206723,0.526811212,0.473096292,0.319376504,0.102001351,0
448,0.515116054,-0.825241214,0.364968722,0.251523572,0.221074094,0.157683191,0.468030332,0.665101868,0.293002088,0.085850224,0
449,0.514237602,-0.801986324,0.365909417,0.249680377,0.221074094,0.14953474,0.467899565,0.674990189,0.291616703,0.085040302,0
450,0.513731354,-0.771922216,0.36457774,0.248730217,0.221074094,0.143653683,0.46635059,0.701341238,0.290802244,0.084565945,0
451,0.4907916,-0.742946274,0.370270541,0.244460616,0.264391544,0.13230292,0.4687142,0.690343691,0.287389505,0.082592727,0
452,0.474142442,-0.695158122,0.368883495,0.240837659,0.277865341,0.146313942,0.466148475,0.717481716,0.284990119,0.081219368,0
453,0.46829063,-0.690163769,0.376692102,0.237442505,0.307004593,0.175453194,0.470548682,0.675763059,0.281991352,0.079519123,0
454,0.46829063,-0.684723642,0.385586659,0.233685927,0.339545514,0.193815759,0.474962438,0.660345021,0.277330571,0.076912246,0
455,0.420494035,-0.457483136,0.3706856,0.225386551,0.307004593,0.161274838,0.459876995,0.771881702,0.272174644,0.074079037,0
456,0.366964211,-0.106294652,0.354427923,0.216003418,0.277865341,0.137264002,0.443385341,0.921908318,0.266404594,0.070971408,0
457,0.366964211,-0.145652683,0.358257889,0.217931545,0.277865341,0.137264002,0.44611216,0.896757723,0.265833302,0.070667344,0
458,0.364412318,-0.135603309,0.362217533,0.214763829,0.307004593,0.151987126,0.44833538,0.877724857,0.26420271,0.069803072,0
459,0.364412318,-0.163962962,0.363365325,0.217141535,0.307004593,0.151987126,0.449446763,0.862288422,0.264514713,0.069968034,0
460,0.312925853,0.454236189,0.344997419,0.194793176,0.307004593,0.147041284,0.422328703,0.967077636,0.243594569,0.059338314,0
461,0.273053237,1.504492002,0.325661308,0.174355995,0.303132726,0.139056325,0.397510632,1.212517119,0.22794608,0.051959415,0
462,0.222308798,2.200427611,0.305155053,0.171072382,0.258297416,0.114427941,0.378880353,1.402499939,0.224567842,0.050430716,0
463,0.200500819,2.863056139,0.288105854,0.163830273,0.202804386,0.12386005,0.36405345,1.554118343,0.22255321,0.049529931,0
464,0.19279621,3.190459081,0.289994967,0.158773702,0.202804386,0.101748321,0.363083708,1.665174377,0.21847814,0.047732698,0
465,0.226550848,3.185688533,0.261999384,0.165728165,0.199638057,0.104521979,0.346218832,1.71579186,0.22632676,0.051223802,0
466,0.293467622,2.77117119,0.250372776,0.172929099,0.198902058,0.142045906,0.342746623,1.595834563,0.234069905,0.05478872,0
467,0.241766005,4.281112551,0.246352728,0.158254298,0.19724499,0.116952575,0.329820219,1.905405715,0.219298223,0.04809171,0
468,0.252570407,0.530392975,0.42323066,0.174788213,0.389847869,0.133776792,0.485740803,0.838450815,0.238369327,0.056819936,0
469,0.249645705,0.501031055,0.378226998,0.187817578,0.354265884,0.119217227,0.458383635,0.951071561,0.258959254,0.067059895,0
470,0.280621378,-0.279374838,0.457365532,0.202654597,0.467493144,0.149370352,0.525795813,0.359652975,0.259380044,0.067278007,0
471,0.345436575,-0.541644756,0.425212311,0.227098638,0.420946367,0.179344514,0.510299694,0.340344503,0.282135195,0.079600268,0
472,0.323152578,-0.443608195,0.435633743,0.21770803,0.443409693,0.169432479,0.514897138,0.337178077,0.274485527,0.075342305,0
473,0.290229375,-0.441851585,0.447358516,0.213448654,0.461686934,0.160116253,0.523157697,0.292827419,0.271227458,0.073564334,0
474,0.310810254,-0.517623929,0.448827876,0.217530021,0.461686934,0.160135194,0.525656194,0.262833697,0.273620122,0.074867971,0
475,0.310810254,-0.514891282,0.450481614,0.215985856,0.465137171,0.162701288,0.526938437,0.245309879,0.273368674,0.074730432,0
476,0.310810254,-0.509813039,0.450934109,0.21545726,0.468357424,0.162701288,0.527226168,0.240188136,0.273177344,0.074625861,0
477,0.310747764,-0.501073024,0.45682771,0.211743235,0.468357424,0.160076307,0.53185457,0.18715015,0.272355884,0.074177727,0
478,0.402256756,-0.568788899,0.422919606,0.222979676,0.39039519,0.206826024,0.502570805,0.374132635,0.271507682,0.073716422,0
479,0.393065722,-0.583357056,0.433221811,0.220861351,0.405420132,0.194954325,0.509749965,0.279600271,0.268633373,0.072163889,0
480,0.238158073,3.533083168,0.271254145,0.155402484,0.249935309,0.103859867,0.348917827,1.655304384,0.219464892,0.048164839,0
481,0.238347761,2.000653884,0.281076389,0.175947704,0.248399757,0.116198813,0.374538433,1.533480206,0.247538081,0.061275101,0
482,0.143918531,2.36735797,0.366913084,0.142003656,0.33643793,0.072044097,0.426450723,1.427068348,0.217336163,0.047235008,0
483,0.117569659,2.231668935,0.362140315,0.142714693,0.33643793,0.069103112,0.424036831,1.385635232,0.220593805,0.048661627,0
484,0.117569659,2.131806642,0.358760061,0.144545128,0.33643793,0.069103112,0.42232468,1.366880537,0.22282135,0.049649354,0
485,0.143036622,1.282370705,0.373792607,0.16142667,0.340515124,0.072373089,0.442347556,1.215510983,0.236538469,0.055950447,0
486,0.151305181,0.671761067,0.389477387,0.173925098,0.34596534,0.077333391,0.460287838,1.046120284,0.245300344,0.060172259,0
487,0.165437508,0.530455516,0.391153273,0.178136997,0.349086103,0.08315232,0.462961605,0.978882121,0.247654124,0.061332565,0
488,0.151305181,0.512404594,0.387140391,0.177943803,0.349086103,0.080454153,0.460751692,0.971908748,0.24982882,0.062414439,0
489,0.14230175,0.478456021,0.381784815,0.178616596,0.348664919,0.075597101,0.457769736,0.974157004,0.252573723,0.063793486,0
490,0.155800157,0.666482948,0.371046783,0.179429976,0.318303969,0.083561434,0.447625476,1.127741556,0.250385406,0.062692851,0
491,0.239914284,0.706251775,0.291917219,0.210411014,0.171774901,0.106885947,0.400335913,1.336432336,0.273958355,0.07505318,0
492,0.237671849,0.762155993,0.29153547,0.208359781,0.171774901,0.101375449,0.399368822,1.362480239,0.272951507,0.074502525,0
493,0.237671849,0.759954051,0.291248103,0.208571129,0.169055752,0.101375449,0.399262556,1.362645707,0.273102785,0.074585131,0
494,0.238153458,0.760512467,0.290804022,0.20890419,0.169055752,0.100372301,0.39905309,1.363962656,0.273269811,0.07467639,0
495,0.184228717,0.835830742,0.345214613,0.18729573,0.265924299,0.088410246,0.428885035,1.301020709,0.254498025,0.064769245,0
496,0.184228717,0.769835896,0.341452272,0.189365017,0.265924299,0.094149398,0.427750325,1.262844683,0.257644496,0.066380686,0
497,0.184228717,0.761399151,0.341482951,0.189543322,0.265924299,0.094149398,0.427859034,1.259782954,0.257784303,0.066452747,0
498,0.148087229,0.974158019,0.336971901,0.182099756,0.270509372,0.081755648,0.422948351,1.334172361,0.255607601,0.065335246,0
499,0.117485564,1.179287019,0.330218034,0.175123997,0.270509372,0.056370739,0.417006925,1.425067565,0.254658253,0.064850826,0
500,0.158270002,2.420949195,0.320231887,0.151710871,0.304101808,0.051617383,0.404167964,1.625537455,0.246583214,0.060803282,0
501,0.480333024,-1.041969579,0.463569703,0.253327102,0.359508723,0.139608877,0.548032636,0.296197952,0.292306177,0.085442901,0
502,0.43427968,-1.033775396,0.431764913,0.257715063,0.332720908,0.266535486,0.523516739,0.325089581,0.296055461,0.087648836,0
503,0.443290007,-1.108859148,0.454422418,0.263064621,0.344003369,0.266535486,0.543707572,0.261788026,0.298526699,0.08911819,0
504,0.331320837,-0.434459313,0.418436595,0.217944362,0.356975226,0.197120916,0.49473118,0.369219061,0.263950291,0.069669756,0
505,0.346366778,-0.485957628,0.439258504,0.223018376,0.388318277,0.17297627,0.517866963,0.337902157,0.274295749,0.075238158,0
506,0.257661697,0.43379984,0.3677108,0.189408214,0.325255008,0.131504078,0.442994108,0.767816133,0.247047661,0.061032547,0
507,0.320415066,0.075086238,0.351500097,0.222101395,0.222512465,0.192991426,0.442909603,0.860527977,0.269474672,0.072616599,0
508,0.352111907,-0.373083883,0.382652312,0.238833488,0.320048569,0.155726113,0.480850243,0.77094992,0.291194376,0.084794165,0
509,0.396982764,-0.607612058,0.385767372,0.249332884,0.286841255,0.128081347,0.490391985,0.752237967,0.302766961,0.091667833,0
510,0.386407178,-0.491657876,0.386829567,0.241675502,0.293122283,0.124729804,0.487636654,0.805985496,0.296904685,0.088152392,0
511,0.38209579,-0.597710518,0.414234369,0.235228467,0.358522716,0.164765113,0.50717865,0.624547274,0.292643249,0.085640071,0
512,0.384502712,-0.629864323,0.410394396,0.238300445,0.358522716,0.17026988,0.505534345,0.629070184,0.295197244,0.087141413,0
513,0.384502712,-0.619099104,0.412445393,0.236659648,0.358522716,0.17026988,0.506634766,0.61922391,0.294223697,0.086567584,0
514,0.380623209,-0.610483174,0.414505243,0.235011768,0.358522716,0.161819953,0.507786712,0.608664721,0.293313396,0.086032748,0
515,0.357133237,-0.562602875,0.431881092,0.228069913,0.372499827,0.137906415,0.516610097,0.61434984,0.283486711,0.080364715,0
516,0.357133237,-0.591601066,0.432689427,0.231244262,0.372499827,0.138637389,0.518204684,0.576046678,0.285159523,0.081315954,0
517,0.383545132,-0.637619293,0.440720074,0.23268712,0.379386172,0.142460925,0.524599833,0.513936401,0.284553687,0.080970801,0
518,0.450292831,-0.905489091,0.466909707,0.252009999,0.386552379,0.185288457,0.554152088,0.369384834,0.298462497,0.089079862,0
519,0.441655688,-0.886185888,0.471838996,0.248878665,0.386552379,0.185288457,0.557357082,0.336095442,0.296673016,0.088014879,0
520,0.441655688,-0.88164388,0.48096378,0.245014479,0.399114817,0.185288457,0.562685619,0.314357239,0.292042717,0.085288949,0
521,0.441655688,-0.873698858,0.489727887,0.241032188,0.451488904,0.206634744,0.56811043,0.28540867,0.287951483,0.082916057,0
522,0.432683588,-0.865598671,0.496025532,0.238723801,0.495473383,0.228396038,0.572811244,0.236235559,0.28648105,0.082071392,0
523,0.428234548,-0.869255552,0.492586615,0.241494679,0.451488904,0.199785565,0.570041585,0.272628025,0.286889936,0.082305836,0
524,0.357012576,-0.727730916,0.490501648,0.23152075,0.439419551,0.179145059,0.565596371,0.314875268,0.281615675,0.079307388,0
525,0.421487196,-0.876485552,0.498015463,0.239664463,0.439419551,0.188692437,0.574692999,0.260165124,0.286797214,0.082252642,0
526,0.416183749,-0.782508185,0.49060174,0.231625846,0.439419551,0.188692437,0.564079248,0.251801819,0.278379831,0.07749533,0
527,0.357035846,-0.634394874,0.472710835,0.218705123,0.441647205,0.168846386,0.544354663,0.33783388,0.269937891,0.072866465,0
528,0.289647855,-0.343162391,0.447049325,0.197488509,0.431640358,0.145800043,0.512030986,0.389232263,0.249645011,0.062322632,0
529,0.260916276,0.118242629,0.450785895,0.186677993,0.437795546,0.132317716,0.512016631,0.476903423,0.242802611,0.058953108,0
530,0.264604782,0.085214348,0.450645913,0.188431224,0.437795546,0.134756868,0.512231396,0.475539461,0.243514403,0.059299264,0
531,0.257426987,0.340555969,0.425194415,0.183543708,0.386756851,0.130991406,0.49015728,0.657965873,0.243852145,0.059463869,0
532,0.267054649,0.082782776,0.435063448,0.191073854,0.38798753,0.131853898,0.500024191,0.594830523,0.246462953,0.060743987,0
533,0.258192767,-0.088989548,0.450229714,0.194437477,0.39974237,0.13647167,0.51399571,0.501205884,0.247961277,0.061484795,0
534,0.34771246,-0.493679211,0.480925701,0.207312679,0.447200095,0.156871231,0.546663216,0.325567093,0.259906025,0.067551142,0
535,0.212535102,2.347659242,0.308155744,0.164436126,0.2373473,0.088946523,0.379966166,1.519020492,0.222293331,0.049414325,0
536,0.246995309,1.374568753,0.273319987,0.201270871,0.182455146,0.097819599,0.381273263,1.465288011,0.265829807,0.070665486,0
537,0.310773174,0.622278747,0.292090594,0.21868731,0.184582841,0.129421376,0.401538165,1.232314705,0.275528552,0.075915983,0
